7	2026-06-20 14:04	/home/jacobw/YTchannel/assets/media/uci07_feedback/S01/B003_B003-s1.mp4
7	2026-06-20 14:04	/home/jacobw/YTchannel/assets/media/uci07_sibling/S01/B003_B003-s1.mp4
7	2026-06-20 21:03	/home/jacobw/YTchannel/assets/media/e2e_proj/S01/B001a.mp4
7	2026-06-20 21:03	/home/jacobw/YTchannel/assets/media/e2e_proj/S01/B001b.mp4
10	2026-06-20 14:04	/home/jacobw/YTchannel/assets/media/uci07_feedback/S01/B003_B003-s0.mp4
10	2026-06-20 14:04	/home/jacobw/YTchannel/assets/media/uci07_sibling/S01/B003_B003-s0.mp4
16	2026-06-20 20:52	/home/jacobw/YTchannel/assets/media/prod_3aa14d71bd5243d6b54b6625f9e819d5/pjob_test.mp4
16	2026-06-20 20:54	/home/jacobw/YTchannel/assets/media/prod_30831b3423b24e51823c1fbad40c76f4/pjob_test.mp4
16	2026-06-20 20:54	/home/jacobw/YTchannel/assets/media/prod_3e3ccff01c9b4217a26cbd073906b087/pjob_test.mp4
16	2026-06-20 20:54	/home/jacobw/YTchannel/assets/media/prod_85e68a2bf8cf4b49a0bb08e42edcca5a/pjob_test.mp4
16	2026-06-20 20:57	/home/jacobw/YTchannel/assets/media/prod_3ae5581fab33464795aeb03a49f08b6c/pjob_test.mp4
16	2026-06-20 21:01	/home/jacobw/YTchannel/assets/media/prod_03606584070f40ca83adfd0219cac3aa/pjob_test.mp4
16	2026-06-20 21:04	/home/jacobw/YTchannel/assets/media/prod_ef5a6820fbba471bb73cd92141b407ed/pjob_test.mp4
16	2026-06-20 21:16	/home/jacobw/YTchannel/assets/media/prod_8d88ae01b5c844ae91d66390ad9a0172/pjob_test.mp4
16	2026-06-20 21:27	/home/jacobw/YTchannel/assets/media/prod_180faebee58548828f7c6de3476cc618/pjob_test.mp4
16	2026-06-20 21:36	/home/jacobw/YTchannel/assets/media/prod_41ed7c15ce4244b1a965cecd34ce0f22/pjob_test.mp4
16	2026-06-20 21:38	/home/jacobw/YTchannel/assets/media/prod_65ab1846cecf46f2b9aa533a0a7dc92f/pjob_test.mp4
16	2026-06-20 21:39	/home/jacobw/YTchannel/assets/media/prod_ecb413deb9e5404f9c60e70ce60e791c/pjob_test.mp4
447	2026-06-15 11:44	/home/jacobw/YTchannel/assets/media/test_proj/seg1/B006.mp4.fp.json
448	2026-06-20 21:03	/home/jacobw/YTchannel/assets/media/test_proj/seg1/B002.mp4.fp.json
448	2026-06-20 21:03	/home/jacobw/YTchannel/assets/media/test_proj/seg1/B003.mp4.fp.json
448	2026-06-20 21:03	/home/jacobw/YTchannel/assets/media/test_proj/seg1/B004.mp4.fp.json
456	2026-06-15 11:44	/home/jacobw/YTchannel/assets/media/test_proj/seg1/B007_B007-s0.mp4.fp.json
480	2026-06-15 01:28	/home/jacobw/YTchannel/assets/media/005_cta/B011a.mp4.fp.json
480	2026-06-15 01:32	/home/jacobw/YTchannel/assets/media/005_cta/B011b.mp4.fp.json
481	2026-06-14 23:44	/home/jacobw/YTchannel/assets/media/005_cta/B011c.mp4.fp.json
481	2026-06-15 00:59	/home/jacobw/YTchannel/assets/media/001_hook/B001.mp4.fp.json
482	2026-06-14 22:26	/home/jacobw/YTchannel/assets/media/001_hook/B001a.mp4.fp.json
482	2026-06-14 22:30	/home/jacobw/YTchannel/assets/media/001_hook/B001b.mp4.fp.json
482	2026-06-15 01:18	/home/jacobw/YTchannel/assets/media/003_proof/B007.mp4.fp.json
483	2026-06-14 22:57	/home/jacobw/YTchannel/assets/media/003_proof/B005b.mp4.fp.json
483	2026-06-14 23:00	/home/jacobw/YTchannel/assets/media/003_proof/B005c.mp4.fp.json
483	2026-06-14 23:09	/home/jacobw/YTchannel/assets/media/003_proof/B007a.mp4.fp.json
483	2026-06-14 23:14	/home/jacobw/YTchannel/assets/media/003_proof/B007b.mp4.fp.json
